,self_acceptUp,self_cue_times,self_decision_times,self_decisions,self_punishment_values,self_response_times,self_reward_values,self_trial_times,self_punishment_reward_ratio,harm_other_acceptUp,harm_other_cue_times,harm_other_decision_times,harm_other_decisions,harm_other_punishment_values,harm_other_response_times,harm_other_reward_values,harm_other_trial_times,harm_other_punishment_reward_ratio,harm_other_prob_reject,harm_other_prob_accept,harm_other_SV,harm_self_acceptUp,harm_self_cue_times,harm_self_decision_times,harm_self_decisions,harm_self_punishment_values,harm_self_response_times,harm_self_reward_values,harm_self_trial_times,harm_self_punishment_reward_ratio,harm_self_prob_reject,harm_self_prob_accept,harm_self_SV,other_acceptUp,other_cue_times,other_decision_times,other_decisions,other_punishment_values,other_response_times,other_reward_values,other_trial_times,other_punishment_reward_ratio,other_prob_reject,other_prob_accept,other_SV
47,1,191.91172090056352,0.1313826022669673,1,24,193.04633193952031,69,192.91369976010174,0.34782608695652173,1,202.45262865535915,0.46557598281651735,0,53,203.93783560418524,55,203.47042179852724,0.9636363636363636,0.9747890476570213,0.025210952342978623,-3.6549425693272086,1,208.0228771804832,0.4991798538248986,1,25,209.54161886451766,37,209.0402286455501,0.6756756756756757,0.012370715203523619,0.9876292847964764,4.379975407200922,0,224.34977773879655,0.982061474584043,0,60,226.3360928329639,40,225.35185259813443,1.5,0.9999991312617713,8.687382287091959e-07,-13.956223121107858
48,0,195.54748472687788,0.21511573693715036,1,59,196.76597586343996,65,196.54947109264322,0.9076923076923077,1,206.4383950100746,0.5991823822259903,0,46,208.05803087470122,36,207.45650657219812,1.2777777777777777,0.9812748765174409,0.018725123482559065,-3.9589864967294446,0,212.04173738276586,0.48193900589831173,1,78,213.54373915563338,65,213.0600820304826,1.2,0.02214843901935304,0.977851560980647,3.7875908595360634,0,228.83660483174026,0.6657769898883998,0,41,230.5220807378646,22,229.85453427070752,1.8636363636363635,0.999998140691196,1.8593088040852129e-06,-13.195303890699876
49,0,199.26663324446417,0.29860907001420856,1,7,200.5685809731949,54,200.26877486915328,0.12962962962962962,1,210.55865546595305,0.6303329255897552,0,45,212.21060532797128,40,211.57779181562364,1.125,0.9775509061105943,0.02244909388940569,-3.77380011626598,1,216.04449688224122,0.8653423436917365,1,14,217.92974791978486,8,217.0626293825917,1.75,0.019463887362101806,0.9805361126378982,3.9195386573190873,1,233.02255757618695,1.1154237263835967,0,94,235.15847113053314,46,234.0412332850974,2.0434782608695654,0.9999999999999986,1.412658019311589e-15,-34.19330334505044
50,1,203.0694690698292,0.3157428565900773,1,54,204.40447034989484,78,204.0875837923959,0.6923076923076923,1,214.7104927354958,0.7991064514499158,0,25,216.5298875339795,37,215.72886503767222,0.6756756756756757,0.9476592622916764,0.05234073770832355,-2.8962200181383606,1,220.43087107758038,0.4818153518717736,1,24,221.91672908631153,69,221.4327045546379,0.34782608695652173,0.005434682495733756,0.9945653175042662,5.209504674456097,0,237.65866708080284,0.682593937497586,1,28,239.3613115386106,41,238.67696313606575,0.6829268292682927,5.1323989945673e-05,0.9999486760100543,9.877300949523585
51,0,206.90562945837155,0.5321125164628029,1,24,208.457025682088,90,207.92364067491144,0.26666666666666666,0,219.0301162742544,0.782222738256678,0,62,220.83279130980372,17,220.04836018150672,3.6470588235294117,0.9954574775006587,0.004542522499341233,-5.389719933525898,0,224.41639802535065,0.29795050364919007,1,62,225.71886723442003,16,225.41864039050415,3.875,0.04991016880390209,0.9500898311960979,2.9463317736362002,1,241.8620151418727,0.5487813164945692,1,50,243.43059532507323,62,242.88002240797505,0.8064516129032258,0.0001105486819112933,0.9998894513180887,9.109944018948589
52,0,210.95782172959298,0.2815183450002223,1,37,212.24264910374768,52,211.95968602155335,0.7115384615384616,0,223.33300859341398,1.3662067370023578,0,78,225.71862940769643,34,224.35079936590046,2.2941176470588234,0.9962960862202732,0.0037039137797267403,-5.59465444982717,0,228.2192180484999,0.5325127132236958,1,37,229.77171451644972,52,229.23705583321862,0.7115384615384616,0.011388135243580066,0.9886118647564199,4.463729757056976,0,245.93133092834614,0.9650548975914717,0,12,247.91706567816436,3,246.94984150165692,4.0,0.9973527984269132,0.002647201573086806,-5.931601495504452
53,1,214.74386470601894,0.21525756362825632,1,58,215.96190744824708,6,215.7455144796986,9.666666666666666,0,228.2198153801728,0.5486331686843187,0,60,229.78845561249182,61,229.23794709029607,0.9836065573770492,0.9779802188704865,0.02201978112951356,-3.7935482521037884,0,232.27205584896728,0.49909926136024296,1,95,233.79086785390973,16,233.28993155970238,5.9375,0.10537472234648926,0.8946252776535107,2.138882165006351,1,250.41792691056617,0.6641584255266935,1,10,252.08595456182957,44,251.42014636215754,0.22727272727272727,1.3356427075450483e-11,0.9999999999866436,25.039023418045936
54,0,218.46409489982761,0.21475544176064432,1,45,219.69815577729605,42,219.4820662154816,1.0714285714285714,0,232.28910114173777,0.5148586314171553,0,59,233.8239119234495,65,233.30726840742864,0.9076923076923077,0.9736186370430651,0.026381362956934898,-3.608361871640324,1,236.29143042047508,0.6641686973161995,1,4,237.97689407947473,22,237.31084252265282,0.18181818181818182,0.010809788361149986,0.98919021163885,4.51643458697119,0,254.5871176207438,1.9454405242577195,1,58,257.55644826125354,58,255.60920349438675,1.0,0.38912035537159884,0.6108796446284012,0.4510112661927795
55,1,222.19878273876384,0.36205227766186,1,6,223.5834060246125,8,223.2200697993394,0.75,0,236.324750242522,0.6491603378672153,0,71,237.99438342056237,64,237.3428957797587,1.109375,0.9856598758174485,0.014340124182551477,-4.2302498465554095,1,240.47752499161288,0.8479861379601061,1,58,242.345763921272,58,241.49607546627522,1.0,0.016288919524200307,0.9837110804757997,4.100847143672023,0,260.0574679132551,0.8821948471013457,1,38,261.9601897241082,43,261.07583586964756,0.8837209302325582,0.016388277846064447,0.9836117221539356,4.094664914094
56,0,226.08479426824488,0.18182989000342786,1,12,227.28598134685308,3,227.1028457810171,4.0,0,240.49442055635154,1.232060684589669,1,7,242.73024775041267,54,241.4962445520796,0.12962962962962962,0.8077744607425417,0.1922255392574584,-1.435613520552529,0,244.84708026377484,0.2817459001671523,1,55,246.1489319927059,60,245.86540476349182,0.9166666666666666,0.014420656560622414,0.9855793434393776,4.224567972128497,0,264.4603355014697,0.6653084475547075,0,62,266.1455324946437,16,265.4784312611446,3.875,0.9999999999999936,6.388095054098276e-15,-32.68434028456557
57,0,229.78735694848,0.31562868389301,1,62,231.1220891920384,17,230.80522278277203,3.6470588235294117,0,245.230626613833,0.26536549464799464,0,45,246.49976098816842,92,246.2324352019932,0.4891304347826087,0.8811328237489997,0.1188671762510003,-2.0032016755507187,0,248.64970078109764,0.9489135039038956,1,15,250.61894055758603,42,249.6679510094691,0.35714285714285715,0.00857367732217984,0.9914263226778202,4.750447903238321,1,268.64600893785246,0.9314680143725127,1,52,270.5988098399248,68,269.665504792938,0.7647058823529411,6.229297666693334e-06,0.9999937707023333,11.986240736280923
58,1,233.62353195413016,0.048734699143096805,1,43,234.69168428634293,93,234.6421728974674,0.46236559139784944,0,249.0000916540157,0.6320715881884098,0,24,250.63481370499358,90,250.0019950568676,0.26666666666666666,0.7393484961522613,0.2606515038477387,-1.0425851070008998,1,253.11905591539107,1.7496772352606058,1,58,255.8889918681234,6,254.13737290911376,9.666666666666666,0.05772412690489992,0.9422758730951001,2.7926228605649084,0,273.09944075206295,0.8330109636299312,1,53,274.95136880665086,57,274.1171224878635,0.9298245614035088,0.03414725165851229,0.9658527483414877,3.3423292839067487
59,0,237.1922954453621,0.13208146463148296,1,60,238.34401656733826,70,238.2105006368365,0.8571428571428571,0,253.1358282212168,0.5154808522202075,0,45,254.65509415091947,60,254.1377652043011,0.75,0.9565948029179253,0.043405197082074694,-3.0928007159908795,0,258.38899739901535,0.7990870936773717,1,12,260.1916273976676,23,259.39073211094365,0.5217391304347826,0.012794695106556508,0.9872053048934435,4.345847386593872,0,277.45220752083696,0.7493679027538747,0,87,279.22140273451805,76,278.4702965642791,1.144736842105263,0.9994650692893178,0.0005349307106822026,-7.532838258362155
60,1,247.85055561340414,0.36469918489456177,1,58,249.2341205314733,58,248.86805680650286,1.0,0,264.17814752832055,0.5153437661938369,0,86,265.7118711026851,59,265.19521099398844,1.4576271186440677,0.9941491320084942,0.005850867991505848,-5.1352972027508486,1,269.7151821074076,1.1815454461611807,1,87,271.91592276724987,89,270.7325071033556,0.9775280898876404,0.01519955084995217,0.9848004491500478,4.171173152882253,1,288.74410766828805,1.232158659491688,0,69,290.99568238062784,61,289.76166061428376,1.1311475409836065,0.9951973378550392,0.0048026621449608784,-5.333770669290331
61,0,251.73564625624567,0.31553702987730503,1,14,253.0701493646484,57,252.75329362181947,0.24561403508771928,0,268.2137673944235,0.3156650294549763,0,58,269.5476265538018,58,269.2308126874268,1.0,0.9780699888817053,0.021930011118294707,-3.7977251613281644,0,274.4172082950827,0.44818619708530605,1,9,275.88527513621375,7,275.4352752151899,1.2857142857142858,0.017693233898141814,0.9823067661018582,4.016721347820968,1,293.49643536657095,0.7489617802202702,0,56,295.26522564305924,46,294.51455403957516,1.2173913043478262,0.9988260051119086,0.0011739948880914808,-6.746168227291989
62,0,255.57118363375776,0.11572792334482074,1,50,256.70628612837754,7,256.58915968984365,7.142857142857143,1,272.04873035359196,0.7648933969903737,0,43,273.8339109122753,93,273.06773040723056,0.46236559139784944,0.8665946045208199,0.13340539547918004,-1.8711787047200756,0,278.3861359737348,0.3984294752590358,1,87,279.80479888245463,76,279.40449602901936,1.144736842105263,0.020956707877548886,0.9790432921224511,3.8441170821054715,0,297.7653982846532,0.898899597581476,1,45,299.6680956017226,60,298.76743205753155,0.75,1.2608649439971309e-05,0.99998739135056,11.281114907296415
63,0,259.2097077497747,0.2814093083143234,1,9,260.5081394375302,7,260.2252146760002,1.2857142857142858,1,276.3350810823031,0.7653109761886299,0,69,278.11999616003595,61,277.3533143228851,1.1311475409836065,0.9857187946723852,0.014281205327614791,-4.234426755779786,0,282.3052484616637,0.7988579582888633,1,7,284.10757900448516,54,283.3070025315974,0.12962962962962962,0.005230047355694767,0.9947699526443052,5.248091174392426,0,302.1690409821458,0.8824010689277202,1,45,304.07113267085515,92,303.1870786678046,0.4891304347826087,1.3322676295501878e-15,0.9999999999999987,34.2518939198891
64,0,263.0091780524235,0.2317584629636258,1,60,264.2607511843089,61,264.0276862552855,0.9836065573770492,0,280.6208380344324,0.6493005843367428,0,87,282.28960128873587,85,281.6389602632262,1.0235294117647058,0.9865996628872742,0.013400337112725869,-4.298984482801663,1,286.6085575700272,0.5654698694124818,1,53,288.19382512103766,55,287.62648463854566,0.9636363636363636,0.015554730257774985,0.984445269742225,4.147713515592855,0,306.5718394347932,0.782103035133332,1,55,308.37416721181944,60,307.5900450211484,0.9166666666666666,0.016986822765126974,0.983013177234873,4.058184613155891
65,1,266.7616827378515,0.2822673802729696,1,14,268.06354552833363,57,267.7800680769142,0.24561403508771928,0,284.7908421747852,0.8492625795770437,0,15,286.659633399453,42,285.80894820578396,0.35714285714285715,0.9034452376511113,0.09655476234888867,-2.236105163985143,0,290.6943276382517,0.631861810805276,1,68,292.3464912280906,63,291.7125146568287,1.0793650793650793,0.018307698961426144,0.9816923010385739,3.9819562405398203,1,310.8747218772769,0.9489541952498257,0,46,312.84270457038656,36,311.8927086000331,1.2777777777777777,0.9988005706488267,0.0011994293511733123,-6.724709226740167
66,0,270.56428903271444,0.38169865077361465,1,55,271.9493346386589,60,271.5663326822687,0.9166666666666666,1,289.16044919984415,0.6486933759879321,0,58,290.8284776411019,58,290.17841695970856,1.0,0.9780699888817053,0.021930011118294707,-3.7977251613281644,0,294.84651295654476,0.9158619279041886,0,71,296.7831894522533,69,295.86519340611994,1.0289855072463767,0.01696486058192559,0.9830351394180744,4.059500686407503,1,315.3442765173968,0.8984429072588682,0,41,317.2630223890301,7,316.36274481914006,5.857142857142857,0.9999999999621546,3.784543196669521e-11,-23.99751083109258
67,0,274.4504751791246,0.3482093473430723,1,78,275.81883420725353,34,275.46922634448856,2.2941176470588234,0,293.32972800848074,1.115440714173019,0,12,295.44852555403486,3,294.33148800441995,4.0,0.9682345300946055,0.03176546990539454,-3.4170944932962564,0,299.28348930343054,0.6487068079877645,1,28,300.95220673060976,41,300.3016142975539,0.6829268292682927,0.012042429645875652,0.9879575703541243,4.407203534487566,1,319.7634419435635,0.7652382848318666,1,14,321.53255024389364,57,320.7653998648748,0.24561403508771928,2.0650148258027912e-14,0.9999999999999793,31.51105389596388
68,0,278.31981277279556,0.41556800273247063,1,51,279.7546293223277,7,279.33774063154124,7.285714285714286,0,297.94936584844254,2.367071129847318,1,14,301.3356780190952,57,298.9673383489717,0.24561403508771928,0.8424231430564175,0.15757685694358242,-1.6763691133703738,1,303.4526333962567,0.4145831160712987,1,6,304.8877501920797,8,304.4714074751828,0.75,0.016059197180675944,0.9839408028193241,4.115284016986929,1,324.0339574504178,0.6148015058133751,1,19,325.668586662272,37,325.05203819763847,0.5135135135135135,1.374595473335738e-06,0.9999986254045267,13.49734969674536
69,1,282.2558619121555,0.33180247293785214,1,32,283.6072534741834,16,283.2741188565269,2.0,0,303.836320387898,0.5322602691594511,0,78,305.3716826743912,65,304.8381898156367,1.2,0.989429959835359,0.010570040164640998,-4.539105379400764,1,307.38827996863984,0.6654214351437986,1,33,309.05762514751405,25,308.39029122306965,1.32,0.020186817400741464,0.9798131825992585,3.882332136046816,0,328.1691926855128,0.8990279922727495,1,54,330.0717564718798,80,329.1710301132407,0.675,4.663870178944762e-09,0.9999999953361298,19.183420218324837
70,0,286.1079622132238,0.6638842537067831,1,87,287.79304819437675,76,287.1279187090695,1.144736842105263,1,307.8726798079442,0.6324816613923758,0,12,309.52452695416287,9,308.8907064318191,1.3333333333333333,0.9613129345884966,0.038687065411503324,-3.2127946732137262,1,311.55803996138275,0.6153447141405195,1,54,313.177451036172,31,312.5599402037915,1.7419354838709677,0.02876387035367678,0.9712361296463232,3.5194495226618656,0,332.57300288882107,0.7825617005582899,0,40,334.37477718573064,15,333.59031919343397,2.6666666666666665,0.999999975240109,2.475989099603222e-08,-17.514040766801777
71,0,290.29449372179806,0.39868665975518525,1,14,291.69604891794734,7,291.2962375199422,2.0,0,312.0258839880116,0.19843390001915395,0,60,313.2436296446249,70,313.043903500773,0.8571428571428571,0.9703184455660693,0.029681554433930748,-3.487098521979993,1,315.6776118259877,0.34829349536448717,1,32,317.0460032490082,16,316.69582215324044,2.0,0.02459338616001172,0.9754066138399883,3.6803768723906107,0,336.87503832089715,0.7819375044200569,0,68,338.6605890514329,63,337.8768781190738,1.0793650793650793,0.9597353393568672,0.040264660643132846,-3.1711833811566024
72,1,294.1967947927769,0.3997509537730366,1,4,295.5991223328747,22,295.19875626964495,0.18181818181818182,1,315.74457858060487,0.8337165424600244,0,6,317.59722406580113,8,316.76291256188415,0.75,0.9504015803816657,0.04959841961833434,-2.952925640776816,1,319.5469798394479,0.38143949094228446,1,56,320.9476453587413,46,320.5652419195976,1.2173913043478262,0.020879527215821758,0.9791204727841782,3.8478855721027263,0,341.16138983983546,0.7983005275018513,0,14,342.964098850498,7,342.1636847478803,2.0,0.988965132430046,0.011034867569954001,-4.49559903689579
73,0,298.10048924339935,0.398452783934772,1,78,299.5179112663027,65,299.11817769519985,1.2,0,320.0980481626466,0.4985268183518201,0,45,321.6153273314703,42,321.11564851598814,1.0714285714285714,0.9760068252793161,0.023993174720683838,-3.7057001762384703,0,323.4493812560104,0.6822308767586946,1,96,325.1513620116748,89,324.4671862507239,1.0786516853932584,0.018873184398853438,0.9811268156011466,3.950959623255928,1,345.4644962816965,0.5481334167998284,1,43,347.01654554111883,93,346.4665004252456,0.46236559139784944,2.220446049250313e-16,0.9999999999999998,36.04365338911715
74,1,302.0191110658925,0.6819898895919323,1,74,303.72072441503406,60,303.0374173927121,1.2333333333333334,1,324.1167519206647,0.7822385409381241,0,4,325.9186530322768,22,325.1350329637062,0.18181818181818182,0.9151538875044581,0.08484611249554184,-2.3782530597673572,1,327.6524460585788,0.28201059089042246,1,37,328.95437363907695,54,328.67017125105485,0.6851851851851852,0.010835358426807495,0.9891646415731925,4.514046075638026,1,349.51700815721415,0.8319095342885703,1,53,351.3691270262934,55,350.53542826185003,0.9636363636363636,0.12987832300787672,0.8701216769921233,1.9020350251877232
75,0,306.2216496474575,0.7988058102782816,1,7,308.04002084350213,54,307.2399069869425,0.12962962962962962,0,328.4196924371645,0.5484478853177279,0,80,329.97090851329267,60,329.42130151973106,1.3333333333333333,0.9918965444510122,0.0081034555489878,-4.807328230286428,0,331.45467032981105,1.632698944536969,1,51,334.1075173749123,7,332.4730975453276,7.285714285714286,0.04792264174838712,0.9520773582516129,2.989058209564794,0,353.8701778880786,0.9321771485265344,1,60,355.82258847006597,61,354.8883159190882,0.9836065573770492,0.23742182879828733,0.7625781712017127,1.166866595441931
76,0,310.54183812299743,2.666245926870033,1,62,314.22723067132756,16,311.55982840131037,3.875,1,332.4726590276696,0.8984962406102568,0,46,334.39099245588295,40,333.49113878631033,1.15,0.9786011425646672,0.021398857435332725,-3.822786616674424,0,336.6113897608593,3.31707776687108,1,50,340.94542511715554,7,337.62650281144306,7.142857142857143,0.046818523796893885,0.9531814762031061,3.0135263795232716,1,358.3227528152056,0.8978993038181216,1,25,360.2419573524967,37,359.34201360912994,0.6756756756756757,0.00010477490187121852,0.9998952250981288,9.163591520329184
77,0,316.728430866031,0.43160075484775007,1,15,318.16346153849736,42,317.7305416758172,0.35714285714285715,1,336.8921890950296,0.731975351460278,0,66,338.6438408442773,59,337.9106317178812,1.11864406779661,0.9845650749696092,0.015434925030390761,-4.155567194581963,1,343.4457771163434,1.1992196757346392,1,42,345.6651764975395,67,344.4644038376864,0.6268656716417911,0.00884725602250136,0.9911527439774986,4.7187612966223975,1,362.743046535179,1.0324099971912801,0,75,364.795174411498,70,363.76090130745433,1.0714285714285714,0.9603118218174409,0.0396881781825591,-3.1862046815428826
78,1,320.66480711544864,0.13207119307480752,1,19,321.8160865593236,37,321.68272549286485,0.5135135135135135,1,341.1451583718881,1.0160904310178012,0,98,343.180260313442,73,342.1629440088291,1.3424657534246576,0.994761332281178,0.0052386677188219904,-5.246435627459608,1,348.16587298968807,0.9985544725786895,1,43,350.1846178341657,93,349.184302970767,0.46236559139784944,0.0047332191596645146,0.9952667808403355,5.348405268217488,1,367.2952664606273,0.5825594090856612,1,24,368.89798266161233,69,368.3135475036688,0.34782608695652173,4.884981308350689e-15,0.9999999999999951,32.952610935758834
79,0,324.3173286304809,0.04883504472672939,1,53,325.38536797533743,57,325.3350012800656,0.9298245614035088,0,345.6810547807254,0.5484435395337641,0,68,347.23290690477006,63,346.68311936827376,1.0793650793650793,0.9839732626921255,0.016026737307874565,-4.1173403153438315,0,352.6853415854275,0.06229476607404649,1,38,353.7706067659892,43,353.70648800441995,0.8837209302325582,0.014588322027907386,0.9854116779720926,4.212838153483799,0,371.39808182185516,0.6323572171386331,0,51,373.03374332748353,7,372.40005989116617,7.285714285714286,0.9999999999999724,2.7614341840713893e-14,-31.22044112523954
80,0,334.8920974410139,0.4987073610536754,1,12,336.40952910343185,23,335.909429943189,0.5217391304347826,0,356.73987696226686,0.665629236958921,0,9,358.42369637824595,7,357.7567673912272,1.2857142857142858,0.9582710329413354,0.04172896705866453,-3.1339351120159034,0,363.2939900192432,1.1328194381203502,1,35,365.4455981538631,62,364.3108942755498,0.5645161290322581,0.008457168759215872,0.9915428312407841,4.764247689879166,0,382.54070271831006,0.9155932865105569,0,62,384.47514000954106,17,383.5577365546487,3.6470588235294117,0.9999999999999869,1.3125845687097408e-14,-31.96419315520606
81,0,338.9103804593906,0.21534645254723728,1,41,340.14524963102303,22,339.92846120661125,1.8636363636363635,0,360.9253240288235,0.2817079743836075,0,77,362.22617309354246,72,361.9432269986719,1.0694444444444444,0.9859608817871091,0.014039118212890896,-4.251769088896035,1,367.94601652305573,0.8658752809278667,1,16,369.831267955713,10,368.96377015998587,1.6,0.01943756786537021,0.9805624321346298,3.9209186359831705,1,386.97548726806417,0.9993086436297745,0,82,388.99452287727036,40,387.9934206577018,2.05,0.9999999999998909,1.0908273452829237e-13,-29.846669768231163
82,1,342.64608795009553,0.2485323492437601,1,12,343.91411891952157,9,343.6642801044509,1.3333333333333333,1,364.72709477017634,0.3483792236074805,0,19,366.0788671709597,37,365.72907402482815,0.5135135135135135,0.9310095223741557,0.06899047762584429,-2.6023010156876953,0,372.33221017569304,0.44755528471432626,1,60,373.80081508960575,40,373.35109724197537,1.5,0.026621238621779453,0.9733787613782205,3.5990639365256687,1,391.49859397881664,1.0156325553543866,0,97,393.53118688915856,61,392.51354702957906,1.5901639344262295,0.999999999992051,7.948995933513668e-12,-25.557975492901818
83,1,346.41529778111726,0.13171247788704932,1,54,347.5669584586285,31,347.43389408267103,1.7419354838709677,1,368.58010094589554,0.381973217939958,0,15,369.981539204251,42,369.5982508286834,0.35714285714285715,0.9034452376511113,0.09655476234888867,-2.236105163985143,0,376.3014973595273,0.5332198718097061,1,43,377.85352765605785,7,377.3193821567111,6.142857142857143,0.039741613267581966,0.960258386732418,3.1848035692326344,0,396.03189760353416,1.349035419523716,1,15,398.4008357906714,42,397.04998506675474,0.35714285714285715,2.0875861039826304e-09,0.9999999979124139,19.987257410549773
84,1,350.0680899126455,0.06521149980835617,1,88,351.1525258605834,96,351.08586804335937,0.9166666666666666,1,372.48357732291333,0.3802531233523041,0,74,373.8842278299853,60,373.50277846259996,1.2333333333333334,0.9891578137413041,0.010842186258695886,-4.513409227835762,0,380.3550533808302,0.5973789296112955,1,45,381.95595704275183,42,381.3567936234176,1.0714285714285714,0.017698771090414733,0.9823012289095853,4.016402804483925,0,400.90162907284684,0.6154324177186936,0,78,402.5374011953827,34,401.91978290630504,2.2941176470588234,0.9999999999999739,2.6059853972795137e-14,-31.278380426729463
85,0,353.65306748915464,0.1648529425729066,1,45,354.8376564835198,60,354.671649963595,0.75,1,376.38524985220283,0.13129252847284079,0,53,377.51984113804065,40,377.3871386379469,1.325,0.9847181877884991,0.015281812211500954,-4.165692119533533,1,384.4570181760937,0.6990782441571355,1,74,386.17569657135755,60,385.47493852861226,1.2333333333333334,0.022761221553884936,0.9772387784461151,3.759672742917376,1,405.0380775395315,0.6319190945941955,1,40,406.68940004496835,93,406.05576283088885,0.43010752688172044,0.0,1.0,inf
86,1,357.33964363927953,0.16537916357629,1,98,358.5240347085055,73,358.35721515328623,1.3424657534246576,1,380.0209899749607,0.2651916677132249,0,37,381.30599828693084,54,381.03943259781227,0.6851851851851852,0.9481033135101674,0.05189668648983259,-2.905208532805856,1,388.67615247145295,0.6317879345733672,1,66,390.3113655829802,59,389.67795789917,1.11864406779661,0.01926032185498794,0.9807396781450121,3.9302599432947014,1,409.1901581666898,0.5987130498979241,1,17,410.8090485513676,82,410.2082586667966,0.2073170731707317,0.0,1.0,inf
87,1,361.0245257690549,0.18197922292165458,1,56,362.20992977404967,46,362.0267317884136,1.2173913043478262,1,383.8068046059925,0.4649739102460444,0,75,385.27500300249085,70,384.8086329472717,1.0714285714285714,0.9855413185849293,0.014458681415070672,-4.221896028106657,0,392.81209170469083,1.3803060613572598,1,62,395.1989308865741,17,393.81639668229036,3.6470588235294117,0.04873060930530648,0.9512693906946935,2.971489932926725,1,413.30940726655535,1.1823185801040381,0,54,415.49571833130904,31,414.31146513833664,1.7419354838709677,0.9999998985590732,1.0144092675614407e-07,-16.1037891088553
88,0,364.7105350070633,0.298533218447119,1,68,366.02889632666484,63,365.72910167928785,1.0793650793650793,1,387.7762312463019,0.6127602264750749,0,15,389.4111654451117,19,388.7970782092307,0.7894736842105263,0.9534364387631044,0.04656356123689565,-3.019254474301509,1,397.69944249023683,0.6642409933265299,1,19,399.38465726119466,37,398.7181450633798,0.5135135135135135,0.010699676658886381,0.9893003233411136,4.526784426951808,0,417.9961584289558,1.1500875453930348,0,9,420.1655743236188,7,419.01446910155937,1.2857142857142858,0.707678131624207,0.292321868375793,-0.8841338898223101
89,0,368.5301257558167,0.4148916583508253,1,6,369.9647293675225,26,369.54853084799834,0.23076923076923078,1,391.91187852970324,0.7823807627428323,0,41,393.7137172217481,7,392.93005172139965,5.857142857142857,0.9910001174454564,0.008999882554543676,-4.701503125086119,1,401.8848243718967,1.7495306679047644,0,41,404.65448733768426,7,402.90315756294876,5.857142857142857,0.03791558667299366,0.9620844133270063,3.2337399091495955,1,422.6673398502171,1.280581260798499,0,58,424.95196376834065,58,423.6695565364789,1.0,0.38912035537159884,0.6108796446284012,0.4510112661927795
90,1,372.46571662439965,0.5820730892010033,1,26,374.05100669385865,84,373.46756234858185,0.30952380952380953,0,396.21518131694756,0.7487871635239571,0,28,397.96702822623774,18,397.21685716486536,1.5555555555555556,0.9756394706305587,0.024360529369441386,-3.6901289496250387,1,407.15546116256155,0.6319692672695965,1,97,408.8080691958312,61,408.17377539072186,1.5901639344262295,0.03834384304126959,0.9616561569587304,3.2220629931628513,1,427.4521292988211,0.8669012538157403,1,43,429.3389870484825,97,428.4703404160682,0.44329896907216493,0.0,1.0,inf
91,1,376.55230249324813,0.8325823228806257,1,15,378.40399548690766,19,377.5700351919513,0.7894736842105263,0,400.4680225942284,0.882098057307303,0,55,402.3698369504418,60,401.4861902548,0.9166666666666666,0.972950527202184,0.027049472797816002,-3.582665720075322,0,411.31089111510664,0.565074413549155,1,22,412.89360854867846,31,412.32647033734247,0.7096774193548387,0.013354848351568971,0.986645151648431,4.302430961333227,1,431.83883929555304,1.1990928614977747,0,46,434.0573802096769,40,432.85711085726507,1.15,0.979043366543417,0.020956633456583044,-3.844120709302114
92,1,380.90504397824407,0.38201469951309264,1,50,382.3066963595338,62,381.9232511448208,0.8064516129032258,0,404.8706088992767,0.5984491494018584,0,50,406.47252549719997,7,405.8726912646089,7.142857142857143,0.9941901956054965,0.005809804394503538,-5.1423816287621165,0,415.3938767949585,0.9309706327039748,1,14,417.330416994635,57,416.3984081421513,0.24561403508771928,0.005752861272838583,0.9942471387271614,5.152288462554641,1,436.55875739175826,0.648558660177514,1,54,438.22719669598155,78,437.57676821318455,0.6923076923076923,1.9690570174368816e-08,0.9999999803094298,17.74312596746344
93,1,384.80765517195687,2.8501696391031146,1,41,388.67709982721135,7,385.8256521662697,5.857142857142857,1,408.9738173459191,1.665246818214655,0,43,411.642441538861,97,409.97598583460785,0.44329896907216493,0.8500481592146631,0.14995184078533683,-1.7349788246650553,0,419.83055763621815,0.848929543280974,1,41,421.6998415016569,22,420.84902593819425,1.8636363636363635,0.026310809131073754,0.9736891908689262,3.6111122985074178,0,440.7279220276978,1.1316559840925038,0,71,442.86376328603365,64,441.7303575775586,1.109375,0.9902231728917867,0.009776827108213289,-4.617915340041186
94,1,391.1786180457566,1.0486612180247903,1,10,393.2466759586241,44,392.19680980499834,0.22727272727272727,0,414.143492795527,0.5154484573286027,0,56,415.67839088570327,59,415.16151665407233,0.9491525423728814,0.9750521227528092,0.024947877247190806,-3.6657021904975213,1,424.20021127862856,0.7652710750699043,1,43,425.9858252189588,97,425.218396716984,0.44329896907216493,0.00428202553694379,0.9957179744630562,5.44903790537959,0,445.36459133331664,1.2496061243582517,1,7,447.63386911479756,54,446.38230704446323,0.12962962962962962,1.1102230246251565e-15,0.9999999999999989,34.43421547668306
95,1,395.7483004485257,0.13208739063702524,1,75,396.8996881390922,70,396.76620618393645,1.0714285714285714,1,418.1796815493144,2.3837434854358435,1,10,421.5825850882102,44,419.1976173094008,0.22727272727272727,0.8724806904450582,0.1275193095549418,-1.923072721915412,1,428.48592674941756,0.6150760729797184,1,72,430.10487994900905,51,429.48797592986375,1.411764705882353,0.027062110075062762,0.9729378899249372,3.5821856492196456,1,450.1344948911574,1.033380661625415,0,42,452.18725170427933,39,451.1528932673391,1.0769230769230769,0.8422540310986139,0.15774596890138615,-1.6750957210028403
